,lat,lon
3904,36.25,69.25
3905,36.75,69.25
3906,6.25,69.75
3907,6.75,69.75
3908,7.25,69.75
3909,7.75,69.75
3910,8.25,69.75
3911,8.75,69.75
3912,9.25,69.75
3913,9.75,69.75
3914,10.25,69.75
3915,10.75,69.75
3916,11.25,69.75
3917,11.75,69.75
3918,12.25,69.75
3919,12.75,69.75
3920,13.25,69.75
3921,13.75,69.75
3922,14.25,69.75
3923,14.75,69.75
3924,15.25,69.75
3925,15.75,69.75
3926,16.25,69.75
3927,16.75,69.75
3928,17.25,69.75
3929,17.75,69.75
3930,18.25,69.75
3931,18.75,69.75
3932,19.25,69.75
3933,19.75,69.75
3934,20.25,69.75
3935,20.75,69.75
3936,21.25,69.75
3937,21.75,69.75
3938,22.25,69.75
3939,22.75,69.75
3940,23.25,69.75
3941,23.75,69.75
3942,24.25,69.75
3943,24.75,69.75
3944,25.25,69.75
3945,25.75,69.75
3946,26.25,69.75
3947,26.75,69.75
3948,27.25,69.75
3949,27.75,69.75
3950,28.25,69.75
3951,28.75,69.75
3952,29.25,69.75
3953,29.75,69.75
3954,30.25,69.75
3955,30.75,69.75
3956,31.25,69.75
3957,31.75,69.75
3958,32.25,69.75
3959,32.75,69.75
3960,33.25,69.75
3961,33.75,69.75
3962,34.25,69.75
3963,34.75,69.75
3964,35.25,69.75
3965,35.75,69.75
3966,36.25,69.75
3967,36.75,69.75
3968,6.25,70.25
3969,6.75,70.25
3970,7.25,70.25
3971,7.75,70.25
3972,8.25,70.25
3973,8.75,70.25
3974,9.25,70.25
3975,9.75,70.25
3976,10.25,70.25
3977,10.75,70.25
3978,11.25,70.25
3979,11.75,70.25
3980,12.25,70.25
3981,12.75,70.25
3982,13.25,70.25
3983,13.75,70.25
3984,14.25,70.25
3985,14.75,70.25
3986,15.25,70.25
3987,15.75,70.25
3988,16.25,70.25
3989,16.75,70.25
3990,17.25,70.25
3991,17.75,70.25
3992,18.25,70.25
3993,18.75,70.25
3994,19.25,70.25
3995,19.75,70.25
3996,20.25,70.25
3997,20.75,70.25
3998,21.25,70.25
3999,21.75,70.25
4000,22.25,70.25
4001,22.75,70.25
4002,23.25,70.25
4003,23.75,70.25
4004,24.25,70.25
4005,24.75,70.25
4006,25.25,70.25
4007,25.75,70.25
4008,26.25,70.25
4009,26.75,70.25
4010,27.25,70.25
4011,27.75,70.25
4012,28.25,70.25
4013,28.75,70.25
4014,29.25,70.25
4015,29.75,70.25
4016,30.25,70.25
4017,30.75,70.25
4018,31.25,70.25
4019,31.75,70.25
4020,32.25,70.25
4021,32.75,70.25
4022,33.25,70.25
4023,33.75,70.25
4024,34.25,70.25
4025,34.75,70.25
4026,35.25,70.25
4027,35.75,70.25
4028,36.25,70.25
4029,36.75,70.25
4030,6.25,70.75
4031,6.75,70.75
4032,7.25,70.75
4033,7.75,70.75
4034,8.25,70.75
4035,8.75,70.75
4036,9.25,70.75
4037,9.75,70.75
4038,10.25,70.75
4039,10.75,70.75
4040,11.25,70.75
4041,11.75,70.75
4042,12.25,70.75
4043,12.75,70.75
4044,13.25,70.75
4045,13.75,70.75
4046,14.25,70.75
4047,14.75,70.75
4048,15.25,70.75
4049,15.75,70.75
4050,16.25,70.75
4051,16.75,70.75
4052,17.25,70.75
4053,17.75,70.75
4054,18.25,70.75
4055,18.75,70.75
4056,19.25,70.75
4057,19.75,70.75
4058,20.25,70.75
4059,20.75,70.75
4060,21.25,70.75
4061,21.75,70.75
4062,22.25,70.75
4063,22.75,70.75
4064,23.25,70.75
4065,23.75,70.75
4066,24.25,70.75
4067,24.75,70.75
4068,25.25,70.75
4069,25.75,70.75
4070,26.25,70.75
4071,26.75,70.75
4072,27.25,70.75
4073,27.75,70.75
4074,28.25,70.75
4075,28.75,70.75
4076,29.25,70.75
4077,29.75,70.75
4078,30.25,70.75
4079,30.75,70.75
4080,31.25,70.75
4081,31.75,70.75
4082,32.25,70.75
4083,32.75,70.75
4084,33.25,70.75
4085,33.75,70.75
4086,34.25,70.75
4087,34.75,70.75
4088,35.25,70.75
4089,35.75,70.75
4090,36.25,70.75
4091,36.75,70.75
4092,6.25,71.25
4093,6.75,71.25
4094,7.25,71.25
4095,7.75,71.25
4096,8.25,71.25
4097,8.75,71.25
4098,9.25,71.25
4099,9.75,71.25
4100,10.25,71.25
4101,10.75,71.25
4102,11.25,71.25
4103,11.75,71.25
4104,12.25,71.25
4105,12.75,71.25
4106,13.25,71.25
4107,13.75,71.25
4108,14.25,71.25
4109,14.75,71.25
4110,15.25,71.25
4111,15.75,71.25
4112,16.25,71.25
4113,16.75,71.25
4114,17.25,71.25
4115,17.75,71.25
4116,18.25,71.25
4117,18.75,71.25
4118,19.25,71.25
4119,19.75,71.25
4120,20.25,71.25
4121,20.75,71.25
4122,21.25,71.25
4123,21.75,71.25
4124,22.25,71.25
4125,22.75,71.25
4126,23.25,71.25
4127,23.75,71.25
4128,24.25,71.25
4129,24.75,71.25
4130,25.25,71.25
4131,25.75,71.25
4132,26.25,71.25
4133,26.75,71.25
4134,27.25,71.25
4135,27.75,71.25
4136,28.25,71.25
4137,28.75,71.25
4138,29.25,71.25
4139,29.75,71.25
4140,30.25,71.25
4141,30.75,71.25
4142,31.25,71.25
4143,31.75,71.25
4144,32.25,71.25
4145,32.75,71.25
4146,33.25,71.25
4147,33.75,71.25
4148,34.25,71.25
4149,34.75,71.25
4150,35.25,71.25
4151,35.75,71.25
4152,36.25,71.25
4153,36.75,71.25
4154,6.25,71.75
4155,6.75,71.75
4156,7.25,71.75
4157,7.75,71.75
4158,8.25,71.75
4159,8.75,71.75
4160,9.25,71.75
4161,9.75,71.75
4162,10.25,71.75
4163,10.75,71.75
4164,11.25,71.75
4165,11.75,71.75
4166,12.25,71.75
4167,12.75,71.75
4168,13.25,71.75
4169,13.75,71.75
4170,14.25,71.75
4171,14.75,71.75
4172,15.25,71.75
4173,15.75,71.75
4174,16.25,71.75
4175,16.75,71.75
4176,17.25,71.75
4177,17.75,71.75
4178,18.25,71.75
4179,18.75,71.75
4180,19.25,71.75
4181,19.75,71.75
4182,20.25,71.75
4183,20.75,71.75
4184,21.25,71.75
4185,21.75,71.75
4186,22.25,71.75
4187,22.75,71.75
4188,23.25,71.75
4189,23.75,71.75
4190,24.25,71.75
4191,24.75,71.75
4192,25.25,71.75
4193,25.75,71.75
4194,26.25,71.75
4195,26.75,71.75
4196,27.25,71.75
4197,27.75,71.75
4198,28.25,71.75
4199,28.75,71.75
4200,29.25,71.75
4201,29.75,71.75
4202,30.25,71.75
4203,30.75,71.75
4204,31.25,71.75
4205,31.75,71.75
4206,32.25,71.75
4207,32.75,71.75
4208,33.25,71.75
4209,33.75,71.75
4210,34.25,71.75
4211,34.75,71.75
4212,35.25,71.75
4213,35.75,71.75
4214,36.25,71.75
4215,36.75,71.75
4216,6.25,72.25
4217,6.75,72.25
4218,7.25,72.25
4219,7.75,72.25
4220,8.25,72.25
4221,8.75,72.25
4222,9.25,72.25
4223,9.75,72.25
4224,10.25,72.25
4225,10.75,72.25
4226,11.25,72.25
4227,11.75,72.25
4228,12.25,72.25
4229,12.75,72.25
4230,13.25,72.25
4231,13.75,72.25
4232,14.25,72.25
4233,14.75,72.25
4234,15.25,72.25
4235,15.75,72.25
4236,16.25,72.25
4237,16.75,72.25
4238,17.25,72.25
4239,17.75,72.25
4240,18.25,72.25
4241,18.75,72.25
4242,19.25,72.25
4243,19.75,72.25
4244,20.25,72.25
4245,20.75,72.25
4246,21.25,72.25
4247,21.75,72.25
4248,22.25,72.25
4249,22.75,72.25
4250,23.25,72.25
4251,23.75,72.25
4252,24.25,72.25
4253,24.75,72.25
4254,25.25,72.25
4255,25.75,72.25
4256,26.25,72.25
4257,26.75,72.25
4258,27.25,72.25
4259,27.75,72.25
4260,28.25,72.25
4261,28.75,72.25
4262,29.25,72.25
4263,29.75,72.25
4264,30.25,72.25
4265,30.75,72.25
4266,31.25,72.25
4267,31.75,72.25
4268,32.25,72.25
4269,32.75,72.25
4270,33.25,72.25
4271,33.75,72.25
4272,34.25,72.25
4273,34.75,72.25
4274,35.25,72.25
4275,35.75,72.25
4276,36.25,72.25
4277,36.75,72.25
4278,6.25,72.75
4279,6.75,72.75
4280,7.25,72.75
4281,7.75,72.75
4282,8.25,72.75
4283,8.75,72.75
4284,9.25,72.75
4285,9.75,72.75
4286,10.25,72.75
4287,10.75,72.75
4288,11.25,72.75
4289,11.75,72.75
4290,12.25,72.75
4291,12.75,72.75
4292,13.25,72.75
4293,13.75,72.75
4294,14.25,72.75
4295,14.75,72.75
4296,15.25,72.75
4297,15.75,72.75
4298,16.25,72.75
4299,16.75,72.75
4300,17.25,72.75
4301,17.75,72.75
4302,18.25,72.75
4303,18.75,72.75
4304,19.25,72.75
4305,19.75,72.75
4306,20.25,72.75
4307,20.75,72.75
4308,21.25,72.75
4309,21.75,72.75
4310,22.25,72.75
4311,22.75,72.75
4312,23.25,72.75
4313,23.75,72.75
4314,24.25,72.75
4315,24.75,72.75
4316,25.25,72.75
4317,25.75,72.75
4318,26.25,72.75
4319,26.75,72.75
4320,27.25,72.75
4321,27.75,72.75
4322,28.25,72.75
4323,28.75,72.75
4324,29.25,72.75
4325,29.75,72.75
4326,30.25,72.75
4327,30.75,72.75
4328,31.25,72.75
4329,31.75,72.75
4330,32.25,72.75
4331,32.75,72.75
4332,33.25,72.75
4333,33.75,72.75
4334,34.25,72.75
4335,34.75,72.75
4336,35.25,72.75
4337,35.75,72.75
4338,36.25,72.75
4339,36.75,72.75
4340,6.25,73.25
4341,6.75,73.25
4342,7.25,73.25
4343,7.75,73.25
4344,8.25,73.25
4345,8.75,73.25
4346,9.25,73.25
4347,9.75,73.25
4348,10.25,73.25
4349,10.75,73.25
4350,11.25,73.25
4351,11.75,73.25
4352,12.25,73.25
4353,12.75,73.25
4354,13.25,73.25
4355,13.75,73.25
4356,14.25,73.25
4357,14.75,73.25
4358,15.25,73.25
4359,15.75,73.25
4360,16.25,73.25
4361,16.75,73.25
4362,17.25,73.25
4363,17.75,73.25
4364,18.25,73.25
4365,18.75,73.25
4366,19.25,73.25
4367,19.75,73.25
4368,20.25,73.25
4369,20.75,73.25
4370,21.25,73.25
4371,21.75,73.25
4372,22.25,73.25
4373,22.75,73.25
4374,23.25,73.25
4375,23.75,73.25
4376,24.25,73.25
4377,24.75,73.25
4378,25.25,73.25
4379,25.75,73.25
4380,26.25,73.25
4381,26.75,73.25
4382,27.25,73.25
4383,27.75,73.25
4384,28.25,73.25
4385,28.75,73.25
4386,29.25,73.25
4387,29.75,73.25
4388,30.25,73.25
4389,30.75,73.25
4390,31.25,73.25
4391,31.75,73.25
4392,32.25,73.25
4393,32.75,73.25
4394,33.25,73.25
4395,33.75,73.25
4396,34.25,73.25
4397,34.75,73.25
4398,35.25,73.25
4399,35.75,73.25
4400,36.25,73.25
4401,36.75,73.25
4402,6.25,73.75
4403,6.75,73.75
4404,7.25,73.75
4405,7.75,73.75
4406,8.25,73.75
4407,8.75,73.75
4408,9.25,73.75
4409,9.75,73.75
4410,10.25,73.75
4411,10.75,73.75
4412,11.25,73.75
4413,11.75,73.75
4414,12.25,73.75
4415,12.75,73.75
4416,13.25,73.75
4417,13.75,73.75
4418,14.25,73.75
4419,14.75,73.75
4420,15.25,73.75
4421,15.75,73.75
4422,16.25,73.75
4423,16.75,73.75
4424,17.25,73.75
4425,17.75,73.75
4426,18.25,73.75
4427,18.75,73.75
4428,19.25,73.75
4429,19.75,73.75
4430,20.25,73.75
4431,20.75,73.75
4432,21.25,73.75
4433,21.75,73.75
4434,22.25,73.75
4435,22.75,73.75
4436,23.25,73.75
4437,23.75,73.75
4438,24.25,73.75
4439,24.75,73.75
4440,25.25,73.75
4441,25.75,73.75
4442,26.25,73.75
4443,26.75,73.75
4444,27.25,73.75
4445,27.75,73.75
4446,28.25,73.75
4447,28.75,73.75
4448,29.25,73.75
4449,29.75,73.75
4450,30.25,73.75
4451,30.75,73.75
4452,31.25,73.75
4453,31.75,73.75
4454,32.25,73.75
4455,32.75,73.75
4456,33.25,73.75
4457,33.75,73.75
4458,34.25,73.75
4459,34.75,73.75
4460,35.25,73.75
4461,35.75,73.75
4462,36.25,73.75
4463,36.75,73.75
4464,6.25,74.25
4465,6.75,74.25
4466,7.25,74.25
4467,7.75,74.25
4468,8.25,74.25
4469,8.75,74.25
4470,9.25,74.25
4471,9.75,74.25
4472,10.25,74.25
4473,10.75,74.25
4474,11.25,74.25
4475,11.75,74.25
4476,12.25,74.25
4477,12.75,74.25
4478,13.25,74.25
4479,13.75,74.25
4480,14.25,74.25
4481,14.75,74.25
4482,15.25,74.25
4483,15.75,74.25
4484,16.25,74.25
4485,16.75,74.25
4486,17.25,74.25
4487,17.75,74.25
4488,18.25,74.25
4489,18.75,74.25
4490,19.25,74.25
4491,19.75,74.25
4492,20.25,74.25
4493,20.75,74.25
4494,21.25,74.25
4495,21.75,74.25
4496,22.25,74.25
4497,22.75,74.25
4498,23.25,74.25
4499,23.75,74.25
4500,24.25,74.25
4501,24.75,74.25
4502,25.25,74.25
4503,25.75,74.25
4504,26.25,74.25
4505,26.75,74.25
4506,27.25,74.25
4507,27.75,74.25
4508,28.25,74.25
4509,28.75,74.25
4510,29.25,74.25
4511,29.75,74.25
4512,30.25,74.25
4513,30.75,74.25
4514,31.25,74.25
4515,31.75,74.25
4516,32.25,74.25
4517,32.75,74.25
4518,33.25,74.25
4519,33.75,74.25
4520,34.25,74.25
4521,34.75,74.25
4522,35.25,74.25
4523,35.75,74.25
4524,36.25,74.25
4525,36.75,74.25
4526,6.25,74.75
4527,6.75,74.75
4528,7.25,74.75
4529,7.75,74.75
4530,8.25,74.75
4531,8.75,74.75
4532,9.25,74.75
4533,9.75,74.75
4534,10.25,74.75
4535,10.75,74.75
4536,11.25,74.75
4537,11.75,74.75
4538,12.25,74.75
4539,12.75,74.75
4540,13.25,74.75
4541,13.75,74.75
4542,14.25,74.75
4543,14.75,74.75
4544,15.25,74.75
4545,15.75,74.75
4546,16.25,74.75
4547,16.75,74.75
4548,17.25,74.75
4549,17.75,74.75
4550,18.25,74.75
4551,18.75,74.75
4552,19.25,74.75
4553,19.75,74.75
4554,20.25,74.75
4555,20.75,74.75
4556,21.25,74.75
4557,21.75,74.75
4558,22.25,74.75
4559,22.75,74.75
4560,23.25,74.75
4561,23.75,74.75
4562,24.25,74.75
4563,24.75,74.75
4564,25.25,74.75
4565,25.75,74.75
4566,26.25,74.75
4567,26.75,74.75
4568,27.25,74.75
4569,27.75,74.75
4570,28.25,74.75
4571,28.75,74.75
4572,29.25,74.75
4573,29.75,74.75
4574,30.25,74.75
4575,30.75,74.75
4576,31.25,74.75
4577,31.75,74.75
4578,32.25,74.75
4579,32.75,74.75
4580,33.25,74.75
4581,33.75,74.75
4582,34.25,74.75
4583,34.75,74.75
4584,35.25,74.75
4585,35.75,74.75
4586,36.25,74.75
4587,36.75,74.75
4588,6.25,75.25
4589,6.75,75.25
4590,7.25,75.25
4591,7.75,75.25
4592,8.25,75.25
4593,8.75,75.25
4594,9.25,75.25
4595,9.75,75.25
4596,10.25,75.25
4597,10.75,75.25
4598,11.25,75.25
4599,11.75,75.25
4600,12.25,75.25
4601,12.75,75.25
4602,13.25,75.25
4603,13.75,75.25
4604,14.25,75.25
4605,14.75,75.25
4606,15.25,75.25
4607,15.75,75.25
4608,16.25,75.25
4609,16.75,75.25
4610,17.25,75.25
4611,17.75,75.25
4612,18.25,75.25
4613,18.75,75.25
4614,19.25,75.25
4615,19.75,75.25
4616,20.25,75.25
4617,20.75,75.25
4618,21.25,75.25
4619,21.75,75.25
4620,22.25,75.25
4621,22.75,75.25
4622,23.25,75.25
4623,23.75,75.25
4624,24.25,75.25
4625,24.75,75.25
4626,25.25,75.25
4627,25.75,75.25
4628,26.25,75.25
4629,26.75,75.25
4630,27.25,75.25
4631,27.75,75.25
4632,28.25,75.25
4633,28.75,75.25
4634,29.25,75.25
4635,29.75,75.25
4636,30.25,75.25
4637,30.75,75.25
4638,31.25,75.25
4639,31.75,75.25
4640,32.25,75.25
4641,32.75,75.25
4642,33.25,75.25
4643,33.75,75.25
4644,34.25,75.25
4645,34.75,75.25
4646,35.25,75.25
4647,35.75,75.25
4648,36.25,75.25
4649,36.75,75.25
4650,6.25,75.75
4651,6.75,75.75
4652,7.25,75.75
4653,7.75,75.75
4654,8.25,75.75
4655,8.75,75.75
4656,9.25,75.75
4657,9.75,75.75
4658,10.25,75.75
4659,10.75,75.75
4660,11.25,75.75
4661,11.75,75.75
4662,12.25,75.75
4663,12.75,75.75
4664,13.25,75.75
4665,13.75,75.75
4666,14.25,75.75
4667,14.75,75.75
4668,15.25,75.75
4669,15.75,75.75
4670,16.25,75.75
4671,16.75,75.75
4672,17.25,75.75
4673,17.75,75.75
4674,18.25,75.75
4675,18.75,75.75
4676,19.25,75.75
4677,19.75,75.75
4678,20.25,75.75
4679,20.75,75.75
4680,21.25,75.75
4681,21.75,75.75
4682,22.25,75.75
4683,22.75,75.75
4684,23.25,75.75
4685,23.75,75.75
4686,24.25,75.75
4687,24.75,75.75
4688,25.25,75.75
4689,25.75,75.75
4690,26.25,75.75
4691,26.75,75.75
4692,27.25,75.75
4693,27.75,75.75
4694,28.25,75.75
4695,28.75,75.75
4696,29.25,75.75
4697,29.75,75.75
4698,30.25,75.75
4699,30.75,75.75
4700,31.25,75.75
4701,31.75,75.75
4702,32.25,75.75
4703,32.75,75.75
4704,33.25,75.75
4705,33.75,75.75
4706,34.25,75.75
4707,34.75,75.75
4708,35.25,75.75
4709,35.75,75.75
4710,36.25,75.75
4711,36.75,75.75
4712,6.25,76.25
4713,6.75,76.25
4714,7.25,76.25
4715,7.75,76.25
4716,8.25,76.25
4717,8.75,76.25
4718,9.25,76.25
4719,9.75,76.25
4720,10.25,76.25
4721,10.75,76.25
4722,11.25,76.25
4723,11.75,76.25
4724,12.25,76.25
4725,12.75,76.25
4726,13.25,76.25
4727,13.75,76.25
4728,14.25,76.25
4729,14.75,76.25
4730,15.25,76.25
4731,15.75,76.25
4732,16.25,76.25
4733,16.75,76.25
4734,17.25,76.25
4735,17.75,76.25
4736,18.25,76.25
4737,18.75,76.25
4738,19.25,76.25
4739,19.75,76.25
4740,20.25,76.25
4741,20.75,76.25
4742,21.25,76.25
4743,21.75,76.25
4744,22.25,76.25
4745,22.75,76.25
4746,23.25,76.25
4747,23.75,76.25
4748,24.25,76.25
4749,24.75,76.25
4750,25.25,76.25
4751,25.75,76.25
4752,26.25,76.25
4753,26.75,76.25
4754,27.25,76.25
4755,27.75,76.25
4756,28.25,76.25
4757,28.75,76.25
4758,29.25,76.25
4759,29.75,76.25
4760,30.25,76.25
4761,30.75,76.25
4762,31.25,76.25
4763,31.75,76.25
4764,32.25,76.25
4765,32.75,76.25
4766,33.25,76.25
4767,33.75,76.25
4768,34.25,76.25
4769,34.75,76.25
4770,35.25,76.25
4771,35.75,76.25
4772,36.25,76.25
4773,36.75,76.25
4774,6.25,76.75
4775,6.75,76.75
4776,7.25,76.75
4777,7.75,76.75
4778,8.25,76.75
4779,8.75,76.75
4780,9.25,76.75
4781,9.75,76.75
4782,10.25,76.75
4783,10.75,76.75
4784,11.25,76.75
4785,11.75,76.75
4786,12.25,76.75
4787,12.75,76.75
4788,13.25,76.75
4789,13.75,76.75
4790,14.25,76.75
4791,14.75,76.75
4792,15.25,76.75
4793,15.75,76.75
4794,16.25,76.75
4795,16.75,76.75
4796,17.25,76.75
4797,17.75,76.75
4798,18.25,76.75
4799,18.75,76.75
4800,19.25,76.75
4801,19.75,76.75
4802,20.25,76.75
4803,20.75,76.75
4804,21.25,76.75
4805,21.75,76.75
4806,22.25,76.75
4807,22.75,76.75
4808,23.25,76.75
4809,23.75,76.75
4810,24.25,76.75
4811,24.75,76.75
4812,25.25,76.75
4813,25.75,76.75
4814,26.25,76.75
4815,26.75,76.75
4816,27.25,76.75
4817,27.75,76.75
4818,28.25,76.75
4819,28.75,76.75
4820,29.25,76.75
4821,29.75,76.75
4822,30.25,76.75
4823,30.75,76.75
4824,31.25,76.75
4825,31.75,76.75
4826,32.25,76.75
4827,32.75,76.75
4828,33.25,76.75
4829,33.75,76.75
4830,34.25,76.75
4831,34.75,76.75
4832,35.25,76.75
4833,35.75,76.75
4834,36.25,76.75
4835,36.75,76.75
4836,6.25,77.25
4837,6.75,77.25
4838,7.25,77.25
4839,7.75,77.25
4840,8.25,77.25
4841,8.75,77.25
4842,9.25,77.25
4843,9.75,77.25
4844,10.25,77.25
4845,10.75,77.25
4846,11.25,77.25
4847,11.75,77.25
4848,12.25,77.25
4849,12.75,77.25
4850,13.25,77.25
4851,13.75,77.25
4852,14.25,77.25
4853,14.75,77.25
4854,15.25,77.25
4855,15.75,77.25
4856,16.25,77.25
4857,16.75,77.25
4858,17.25,77.25
4859,17.75,77.25
4860,18.25,77.25
4861,18.75,77.25
4862,19.25,77.25
4863,19.75,77.25
4864,20.25,77.25
4865,20.75,77.25
4866,21.25,77.25
4867,21.75,77.25
4868,22.25,77.25
4869,22.75,77.25
4870,23.25,77.25
4871,23.75,77.25
4872,24.25,77.25
4873,24.75,77.25
4874,25.25,77.25
4875,25.75,77.25
4876,26.25,77.25
4877,26.75,77.25
4878,27.25,77.25
4879,27.75,77.25
4880,28.25,77.25
4881,28.75,77.25
4882,29.25,77.25
4883,29.75,77.25
4884,30.25,77.25
4885,30.75,77.25
4886,31.25,77.25
4887,31.75,77.25
4888,32.25,77.25
4889,32.75,77.25
4890,33.25,77.25
4891,33.75,77.25
4892,34.25,77.25
4893,34.75,77.25
4894,35.25,77.25
4895,35.75,77.25
4896,36.25,77.25
4897,36.75,77.25
4898,6.25,77.75
4899,6.75,77.75
4900,7.25,77.75
4901,7.75,77.75
4902,8.25,77.75
4903,8.75,77.75
4904,9.25,77.75
4905,9.75,77.75
4906,10.25,77.75
4907,10.75,77.75
4908,11.25,77.75
4909,11.75,77.75
4910,12.25,77.75
4911,12.75,77.75
4912,13.25,77.75
4913,13.75,77.75
4914,14.25,77.75
4915,14.75,77.75
4916,15.25,77.75
4917,15.75,77.75
4918,16.25,77.75
4919,16.75,77.75
4920,17.25,77.75
4921,17.75,77.75
4922,18.25,77.75
4923,18.75,77.75
4924,19.25,77.75
4925,19.75,77.75
4926,20.25,77.75
4927,20.75,77.75
4928,21.25,77.75
4929,21.75,77.75
4930,22.25,77.75
4931,22.75,77.75
4932,23.25,77.75
4933,23.75,77.75
4934,24.25,77.75
4935,24.75,77.75
4936,25.25,77.75
4937,25.75,77.75
4938,26.25,77.75
4939,26.75,77.75
4940,27.25,77.75
4941,27.75,77.75
4942,28.25,77.75
4943,28.75,77.75
4944,29.25,77.75
4945,29.75,77.75
4946,30.25,77.75
4947,30.75,77.75
4948,31.25,77.75
4949,31.75,77.75
4950,32.25,77.75
4951,32.75,77.75
4952,33.25,77.75
4953,33.75,77.75
4954,34.25,77.75
4955,34.75,77.75
4956,35.25,77.75
4957,35.75,77.75
4958,36.25,77.75
4959,36.75,77.75
4960,6.25,78.25
4961,6.75,78.25
4962,7.25,78.25
4963,7.75,78.25
4964,8.25,78.25
4965,8.75,78.25
4966,9.25,78.25
4967,9.75,78.25
4968,10.25,78.25
4969,10.75,78.25
4970,11.25,78.25
4971,11.75,78.25
4972,12.25,78.25
4973,12.75,78.25
4974,13.25,78.25
4975,13.75,78.25
4976,14.25,78.25
4977,14.75,78.25
4978,15.25,78.25
4979,15.75,78.25
4980,16.25,78.25
4981,16.75,78.25
4982,17.25,78.25
4983,17.75,78.25
4984,18.25,78.25
4985,18.75,78.25
4986,19.25,78.25
4987,19.75,78.25
4988,20.25,78.25
4989,20.75,78.25
4990,21.25,78.25
4991,21.75,78.25
4992,22.25,78.25
4993,22.75,78.25
4994,23.25,78.25
4995,23.75,78.25
4996,24.25,78.25
4997,24.75,78.25
4998,25.25,78.25
4999,25.75,78.25
5000,26.25,78.25
5001,26.75,78.25
5002,27.25,78.25
5003,27.75,78.25
5004,28.25,78.25
5005,28.75,78.25
5006,29.25,78.25
5007,29.75,78.25
5008,30.25,78.25
5009,30.75,78.25
5010,31.25,78.25
5011,31.75,78.25
5012,32.25,78.25
5013,32.75,78.25
5014,33.25,78.25
5015,33.75,78.25
5016,34.25,78.25
5017,34.75,78.25
5018,35.25,78.25
5019,35.75,78.25
5020,36.25,78.25
5021,36.75,78.25
5022,6.25,78.75
5023,6.75,78.75
5024,7.25,78.75
5025,7.75,78.75
5026,8.25,78.75
5027,8.75,78.75
5028,9.25,78.75
5029,9.75,78.75
5030,10.25,78.75
5031,10.75,78.75
5032,11.25,78.75
5033,11.75,78.75
5034,12.25,78.75
5035,12.75,78.75
5036,13.25,78.75
5037,13.75,78.75
5038,14.25,78.75
5039,14.75,78.75
5040,15.25,78.75
5041,15.75,78.75
5042,16.25,78.75
5043,16.75,78.75
5044,17.25,78.75
5045,17.75,78.75
5046,18.25,78.75
5047,18.75,78.75
5048,19.25,78.75
5049,19.75,78.75
5050,20.25,78.75
5051,20.75,78.75
5052,21.25,78.75
5053,21.75,78.75
5054,22.25,78.75
5055,22.75,78.75
5056,23.25,78.75
5057,23.75,78.75
5058,24.25,78.75
5059,24.75,78.75
5060,25.25,78.75
5061,25.75,78.75
5062,26.25,78.75
5063,26.75,78.75
5064,27.25,78.75
5065,27.75,78.75
5066,28.25,78.75
5067,28.75,78.75
5068,29.25,78.75
5069,29.75,78.75
5070,30.25,78.75
5071,30.75,78.75
5072,31.25,78.75
5073,31.75,78.75
5074,32.25,78.75
5075,32.75,78.75
5076,33.25,78.75
5077,33.75,78.75
5078,34.25,78.75
5079,34.75,78.75
5080,35.25,78.75
5081,35.75,78.75
5082,36.25,78.75
5083,36.75,78.75
5084,6.25,79.25
5085,6.75,79.25
5086,7.25,79.25
5087,7.75,79.25
5088,8.25,79.25
5089,8.75,79.25
5090,9.25,79.25
5091,9.75,79.25
5092,10.25,79.25
5093,10.75,79.25
5094,11.25,79.25
5095,11.75,79.25
5096,12.25,79.25
5097,12.75,79.25
5098,13.25,79.25
5099,13.75,79.25
5100,14.25,79.25
5101,14.75,79.25
5102,15.25,79.25
5103,15.75,79.25
5104,16.25,79.25
5105,16.75,79.25
5106,17.25,79.25
5107,17.75,79.25
5108,18.25,79.25
5109,18.75,79.25
5110,19.25,79.25
5111,19.75,79.25
5112,20.25,79.25
5113,20.75,79.25
5114,21.25,79.25
5115,21.75,79.25
5116,22.25,79.25
5117,22.75,79.25
5118,23.25,79.25
5119,23.75,79.25
5120,24.25,79.25
5121,24.75,79.25
5122,25.25,79.25
5123,25.75,79.25
5124,26.25,79.25
5125,26.75,79.25
5126,27.25,79.25
5127,27.75,79.25
5128,28.25,79.25
5129,28.75,79.25
5130,29.25,79.25
5131,29.75,79.25
5132,30.25,79.25
5133,30.75,79.25
5134,31.25,79.25
5135,31.75,79.25
5136,32.25,79.25
5137,32.75,79.25
5138,33.25,79.25
5139,33.75,79.25
5140,34.25,79.25
5141,34.75,79.25
5142,35.25,79.25
5143,35.75,79.25
5144,36.25,79.25
5145,36.75,79.25
5146,6.25,79.75
5147,6.75,79.75
5148,7.25,79.75
5149,7.75,79.75
5150,8.25,79.75
5151,8.75,79.75
5152,9.25,79.75
5153,9.75,79.75
5154,10.25,79.75
5155,10.75,79.75
5156,11.25,79.75
5157,11.75,79.75
5158,12.25,79.75
5159,12.75,79.75
5160,13.25,79.75
5161,13.75,79.75
5162,14.25,79.75
5163,14.75,79.75
5164,15.25,79.75
5165,15.75,79.75
5166,16.25,79.75
5167,16.75,79.75
5168,17.25,79.75
5169,17.75,79.75
5170,18.25,79.75
5171,18.75,79.75
5172,19.25,79.75
5173,19.75,79.75
5174,20.25,79.75
5175,20.75,79.75
